2026-07-12 06:05:40 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'SXTUSDT', 'level': 0.00852, 'type': 'pump_base', 'strength': 5, 'dist_atr': 4.0}
2026-07-12 17:00:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:00:28 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'VELVETUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.60'}
2026-07-12 17:00:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:00:39 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-12 17:00:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:00:43 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'VELVETUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.60'}
2026-07-12 17:00:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:00:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:01:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:01:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:01:23 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:01:28 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'VANRYUSDT'}
2026-07-12 17:01:28 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'VANRYUSDT', 'total_levels': 1}
2026-07-12 17:01:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:01:38 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:01:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:01:53 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:01:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:02:08 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:02:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:02:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:02:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:02:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:02:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:02:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:02:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:03:09 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:03:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:03:24 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:03:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:03:39 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:03:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:03:54 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:03:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:04:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:04:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:04:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:04:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:04:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:04:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:04:55 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 13, 'block_threshold': 4}
2026-07-12 17:05:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:05:10 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:05:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:05:25 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:05:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:05:40 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:05:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:05:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:06:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:06:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:06:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:06:26 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:06:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:06:41 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:06:46 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:06:56 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:07:01 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:07:11 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:07:16 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:07:26 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:07:31 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:07:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:07:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:07:57 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:08:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:08:12 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:08:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:08:27 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:08:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:08:42 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:08:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:08:57 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:09:02 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:09:12 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:09:17 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:09:27 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:09:32 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:09:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:09:48 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:09:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 12, 'block_threshold': 4}
2026-07-12 17:10:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:10:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:10:18 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:10:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:10:33 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:10:43 | INFO | config:add:68 | Token added | {'symbol': 'MAGMAUSDT'}
2026-07-12 17:10:43 | INFO | __main__:_auto_screener_loop:192 | Auto-added new symbol from screener | {'symbol': 'MAGMAUSDT'}
2026-07-12 17:10:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:10:44 | INFO | analysis.claude_strength:calculate_strength_with_claude:174 | Claude input levels | {'symbol': 'MAGMAUSDT', 'levels': [{'price': 0.38783, 'candle_count': 70, 'hourly_open_bonus': 3, 'round_number_bonus': 1, 'poc_aligned': False, 'position': 'origin', 'volume_at_level': 26561423.0, 'type': 'pump_base'}, {'price': 0.40541, 'candle_count': 102, 'hourly_open_bonus': 3, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'origin', 'volume_at_level': 29563570.0, 'type': 'pump_base'}, {'price': 0.41417, 'candle_count': 28, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'origin', 'volume_at_level': 9299850.0, 'type': 'breakout_level'}, {'price': 0.43358, 'candle_count': 59, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'impulse', 'volume_at_level': 90102.0, 'type': 'body_level'}]}
2026-07-12 17:10:48 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'MAGMAUSDT'}
2026-07-12 17:10:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:10:49 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'MAGMAUSDT', 'level': 0.43358, 'strength': 5}
2026-07-12 17:10:50 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'MAGMAUSDT', 'level': 0.38783, 'strength': 3, 'p_bounce_claude': 85, 'reason': 'Пампбаза 4h open, но объём в зоне неподтвержден'}
2026-07-12 17:10:50 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'MAGMAUSDT', 'level': 0.40541, 'strength': 3, 'p_bounce_claude': 88, 'reason': 'Пампбаза, 102 свечи, объём 17.8x, но далеко'}
2026-07-12 17:10:50 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'MAGMAUSDT', 'level_price': 0.41417, 'claude_prices': [0.50144, 0.49434, 0.40541, 0.43358, 0.38783]}
2026-07-12 17:10:50 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'MAGMAUSDT', 'level': 0.43358, 'strength': 1, 'p_bounce_claude': 62, 'reason': 'Body-level низкий объём (0.1x), слабое подтверждение'}
2026-07-12 17:10:50 | INFO | __main__:_auto_screener_loop:298 | Auto monitoring started | {'symbol': 'MAGMAUSDT', 'level': 0.41417}
2026-07-12 17:10:50 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 1}
2026-07-12 17:10:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:11:03 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:11:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:11:18 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:11:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:11:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:11:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:11:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:11:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 11, 'block_threshold': 4}
2026-07-12 17:12:04 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:12:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:12:19 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:12:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:12:34 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:12:44 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:12:49 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:12:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:13:04 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:13:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:13:20 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:13:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:13:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:13:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:13:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:14:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:14:05 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:14:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
2026-07-12 17:14:20 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'DEXEUSDT', 'level': 46.71, 'approach_count': 9, 'block_threshold': 4}
2026-07-12 17:14:30 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'SXTUSDT', 'level': 0.0093365, 'approach_count': 10, 'block_threshold': 4}
